title,description,creator,source,publisher,date,contributor,language,rights,relation,format,type1,identifier,coverage,zotero_genre,zotero_distributor,zotero_director,z_performer,zotero_episode_number,zotero_language,zotero_network,zotero_audio_recording_format,zotero_label,zotero_running_time,zotero_num_pages,zotero_place,zotero_publisher,zotero_issn,zotero_isbn,zotero_issue,zotero_publication_title,z_url,zotero_volume,zotero_short_title,z_ref,type2,files,tags,collection
Catholics in Maine : A Social Geography,"Dissertation on areal patterns and geographic trends espoused by Roman Catholics in the state of Maine, with a focus on population distribution and respective voting patterns.","Allen, James Paul",,,1970,,en,,,,Thesis,"<a href=""http://www.worldcat.org/oclc/5962074"">5962074</a>",20th century; Maine,,,,,,,,,,,383,,,,,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=t3cPnQEACAAJ"">Catholics in Maine...</a> @ Google Books</div>",,,,,https://francolibrary.com/archive/files/9da9f2292252377b3297eac4a1cd28c1.jpg,Acadians;Augusta ME;Biddeford ME;Brunswick ME;Caribou ME;Demography;Dexter ME;Emigration and Immigration;Geography;Kennebec River Valley;La Beauce QC;Labor History;Language and Linguistics;Lewiston ME;Millinocket ME;Mills and Mill Work;Nonfiction;Nonfiction -- Demography;Nonfiction -- Geography;Nonfiction -- History -- Religion;Old Town ME;Orono ME;Québec;Religion;Rumford ME;Sanford ME;Skowhegan ME;St. John River Valley;Waterville ME;Westbrook ME;Winn ME,Thèses & Dissertations
"La migration des Canadiens français vers le Michigan, 1840-1914 : leur contribution au développement socioéconomique de la région","Ce texte a devenu le livre ""Le Canadiens français du Michigan"" (2000), ou ""The French Canadians of Michigan"" (2003). Du résumé: ""Cette thièse a pour objet la migration des Canadiens français vers le Michigan de 1840 à  1914. Elle s'intéresse de maniére plus precise aux Canadiens français qui se sont dirigés vers deux régions caracteristiques du développement industriel de l'Etat, soit la vallée forestiière de la riviere Saginaw et la peninsule miniière de cuivre de Keweenaw. Au-dela d'établir un profil statistique du mouvement migratoire, cette these cherche a mettre en lumiere la contribution des Canadiens français au développement socioéconomique du Michigan, à  connaitre de quelle facon les Canadiens français se sont adaptés à  la realité industrielle changeante du Michigan et à  identifier les strategies qui furent adoptées pour y parvenir....Nous posons d'abord comme cadre general d'analyse que la mobilite spatiale des Canadiens français sur le continent nord-americain a été sous-estimée et que cet aspect de la realité socioéconomique et culturelle des Canadiens français commence à  peine à  être révelé dans toute sa dimension. L'analyse de leur migration vers le Michigan éclaire de maniière encore plus évidente cet aspect et permet d'inscrire ce mouvement migratoire en parfaite continuité avec la culture de mouvement et de travail qu'ils ont acquisé au fil de leur expérience de vie et de travail sur le continent. Nous avons d'abord constaté que les Canadiens français ont contribué de façon marquée à  toutes les étapes du développement socioéconomique et politique du Michigan. Nous avons découvert que l'adaptation des Canadiens français à  la realité industrielle au Michigan s'est exprimée de maniière différente dans le marche du travail forestier et dans celui du travail minier. Dans le premier cas, la culture de mouvement, conjuguée à  une longue expérience de travail dans ce domaine, a fait en sorte que les Canadiens français se sont sentis rapidement à  l'aise dans ce milieu et que cette confiance a influencé leur comportement. Que ce soit dans leur communauté, face à  leurs élites ou au sein du marche du travail, l'assurance qu'ont affichée les Canadiens français leur a permis de prendre une distance face aux préscriptions clericales visant la survivance et l'isolement, pour participer activement à  la société globale, s'y impliquer, s'adapter et réagir aux changements majeurs qui sont survenus sur le marche du travail industriel....Dans le secteur minier, l'absence d'expérience de travail des premiers migrants ne leur a pas permis d'afficher une aussi belle assurance. Les Canadiens français sont démeurés en marge du travail minier alors qu'ils se sont concentrés dans les secteurs connexés du travail forestier pour lequel ils avaient une expérience de travail. Ils ont également cherché à  s'isoler socialement se concentrant dans des villages comme celui de Lake Linden ù ils ont constitué longtemps plus de la moitié de la population totale et ù ils ont pu ainsi maintenir un certain controle sur leur réalité socioéconomique et politique....Mais dans les deux cas, les Canadiens français n'ont pas été passifs, ni victimes de la situation. Aux changements de toute nature qui se sont produits, ils ont constamment réagi en faisant appel à  leur culture de vie et de travail et aus ressources familiales pour s'adapter afin de faciliter leur integration socioéconomique.""","Lamarre, Jean",,,1996,,fr,,,,Thesis/Dissertation,"<a href=""http://www.worldcat.org/oclc/46524973"">46524973</a>",1840-1914; Michigan,,,,,,,,,,,521,,,,,,,"<div class=""element-text""><a href=""http://atrium.umontreal.ca/notice/dedupmrg100609282"">La migration...</a> @ l'Université de Montréal</div>;<div class=""element-text""><a href=""http://books.google.com/books?id=KEUJPwAACAAJ"">La migration...</a> sur Google Books</div>",,,,,https://francolibrary.com/archive/files/fc379e325837a7e5ee3c339405f9716c.jpg,Business and Economics;Demography;Emigration and Immigration;Ethnicity and Collective Identity;Farming and Agriculture;Forestry;Fur-trading;Geography;Government and Politics;Labor History;Michigan;Nonfiction;Nonfiction -- History -- Economic and Industrial;Nonfiction -- History -- Labor and Social;Social History,Thèses & Dissertations
"Franco-American Folk Traditions and Popular Culture in a Former Milltown : Aspects of Ethnic Urban Folklore and the Dynamics of Folklore Change in Lowell, Massachusetts ","From Lane: ""Being Americans of French-Canadian descent, the Franco-Americans of New England possess a rich and original traditional culture which has been little documented up to now, especially in English....As a result, this dissertation, which is a study in ethnic folklore and popular culture, attempts to provide an overview of the folk-traditions of French expression still existing today among the Franco-American community of Lowell, Massachusetts....This work is basically divided into two parts. The first two chapters of Part I deal with the general historical and cultural background of the Franco-Americans of New England, in general, and Lowell, in particular, while the third chapter looks at previous research in the domain of ethnic folklore and, more specifically, Franco-American folklore. Aspects of folklore performance and context are considered from the historical point of view of the Lowell Franco-American community....Part II, on the other hand, deals mainly with the documentation of the various realms of Franco-American folk-traditions, here classified according to genre. Traditional narratives (""contes""), popular jokes (""histoires droles""), children's songs and rhymes, and elements of oral history as well as aspects of traditional singing, music and dance are consecutively considered with sample texts of each genre given and analyzed. Further supporting documents are also presented in the appendices....Because Franco-American culture (and therefore Franco-American folklore and popular culture) is the historical result of successive migrations (from France to what is known today as Canada and, from Canada to New England) this study also takes into account the phenomenon of cultural continuity as well as some aspects of the dynamics of culture change which are viewed here as a process resulting from the conflict having taken and still taking place between two opposing forces: cultural maintenance and assimilation....Most of all, however, this work is a first step into the field of Franco-American oral-traditional genres, popular culture and an homage to ethnic creativity.""","Lane, Brigitte Marie",,,1983,,en,,,,Thesis/Dissertation,"<a href=""http://www.worldcat.org/oclc/21874384"">21874384</a>","1830-1980; Lowell, Massachusetts",,,,,,,,,,,608,"Cambridge,  Massachusetts",,,,,,"<div class=""element-text""><a href=""http://hollis.harvard.edu/?itemid=|library/m/aleph|001194917"">Franco-American Folk Traditions...</a> @ Harvard University</div>;<div class=""element-text""><a href=""http://books.google.com/books?id=37HYAAAAMAAJ"">Franco-American Folk Traditions...</a> @ Google Books</div>",,,,,https://francolibrary.com/archive/files/9541bc86f74a7782d7bdf2e70a6f3e0a.jpg,Acculturation and Assimilation;Bedford NH;Burlington VT;Canada;Community: Customs and Social Life;Emigration and Immigration;Folklore;France;Lowell MA;Manchester NH;Massachusetts;New Brunswick;New England;Nonfiction -- Anthropology;Nonfiction -- Social Sciences;Personal History: Biography and Oral History;Social History;Woonsocket RI,Thèses & Dissertations
The History of the Development of Catholic Education in the State of Maine from 1604-1933 ,"Historical look at Catholic Education in Maine from the time of the first French explorers and missionaries in the Americas to the author's present - before World War II. Covers elementary though college educations, from the northern tip of the state to York County at the southern border.","Larkin, Sr. Mary Teresita",,,1934,,en,,,,Thesis/Dissertation,"<a href=""http://www.worldcat.org/oclc/50168005"">50168005</a>",1604-1933; Maine,,,,,,,,,,,96,"Orono, Maine",,,,,,"<div class=""element-text""><a href=""http://www.library.umaine.edu/theses/theses.asp?Cmd=abstract&amp;ID=ocm50168005"">The History of the Development...</a> @ Fogler Library, UMaine</div>;<div class=""element-text""><a href=""http://books.google.com/books?id=5AAmOAAACAAJ"">The History of the Development...</a> @ Google Books</div>",,,,,https://francolibrary.com/archive/files/100161b9a91320b1e7a1f98340c769d0.jpg,Aroostook County ME;Auburn ME;Augusta ME;Bangor ME;Biddeford ME;Education;Emigration and Immigration;Exploration and Colonization;Lewiston ME;Native Americans;Nonfiction;Nonfiction -- Education;Nonfiction -- History -- Religion;Portland ME;Religion;Waterville ME,Thèses & Dissertations
Border Spaces and La Survivance : The Evolution of the Franco-American Novel of New England (1875-2004) ,"From Lees: ""This dissertation examines nine texts written by Franco-American novelists of New England. Themes of migrancy, exile, and cultural survival (la survivance) ground my study. I explore the negotiations of cultural, social, political, linguistic, and gendered spaces as experienced---and chronicled in these novels---by the 1.5 million French-Canadian laborers and their families who migrated to New England between roughly 1865 and 1930.""","Lees, Cynthia C",,,2006,,en; fr,,,,Thesis/Dissertation,"<a href=""http://www.worldcat.org/oclc/658213798"">658213798</a>",1875-2004; New England,,,,,,,,,,,327,"Gainesville, Florida",,,,,,"<div class=""element-text""><a href=""http://uf.catalog.fcla.edu/permalink.jsp?20UF003589378"">Border Spaces and La Survivance...</a> @ University of Florida</div>",,,,,https://francolibrary.com/archive/files/52c1c47a36f50ab0483de5379c1baf8d.jpg,Acculturation and Assimilation;Criticism and Review;Emigration and Immigration;Ethnicity and Collective Identity;Fiction and Literature;Gender and Sexuality;Geography;Government and Politics;Labor History;Language and Linguistics;Literary Works;Literary Works -- Criticism and History;Mills and Mill Work;New England;Québec;Religion,Thèses & Dissertations
L'heritage franco-américain dans le Maine,"De l'introduction de cet étudiant de France: ""Afin d'approcher le sujet, trois méthodes ont été employées. La lecture de documents écrits retracent l'immigration et l'installation de canadiens français dans le Maine. Afin de mieux percevoir ce qui peut définier un franco-américain, l'outil statistique constatera certains critières économiques comme familiaux en 1990. Enfin, différentes rencontres imageront l'environnement d'un franco-américain dans le Maine en cette fin de siiècle....Bien sur, à  travers des traits historiques, on obervera la continuité de quelques formes communautaires encore marquées du seau du XIXième et du début du XXième siiècle. Le rappel historique d'une immigration canadienne francophone est le prélude du phénomiène franco-américain dans les états de Nouvelle-Angleterre. Les lieux d'émigration comme d'immigration sont connus et à  chaque ville dite ""française"", on peut déterminer les lieux d'origine des nouveaux arrivants. Qu'il se soit fait à  pied ou en train, le mouvement migratoire amenait ces canadiens francophones à  se regrouper en certaines villes. Des structures communautaires furent crées pour faciliter les conditions de vie des canadiens français dans le Maine....La geographie des franco-américains dans le Maine sera ensuite abordée. On cherchera à  savoir si le phénomiène est uniforme. Pour cela, des outils statistiques apporteront des renseignements sur des différences régionales tant d'un point de vue géographique que sociologique....Enfin, divers aspects de la réalité franco-américaine des années 1990 seront présentés. On essayera de comprendre sur quelles bases les communautés continuent a se maintenir, et si renouvellement il y a.""","Leloup, Laurent",,,1994,,fr,,,,Thesis/Dissertation,,20e siiècle; Maine,,,,,,,,,,,106,"Farmington, Maine",,,,,,,,,,,https://francolibrary.com/archive/files/940c30be6498d85e0bbd8f9c7484c5d6.jpg,Androscoggin County ME;Auburn ME;Augusta ME;Biddeford ME;Brunswick ME;Caribou ME;Chisholm ME;Community: Customs and Social Life;Demography;Dexter ME;Eagle Lake ME;Emigration and Immigration;Ethnicity and Collective Identity;Fairfield ME;Fort Fairfield ME;Fort Kent ME;Frenchville ME;Geography;Kennebec River Valley;Labor History;Language and Linguistics;Lewiston ME;Limerick ME;Limestone ME;Madawaska ME;Maine;Millinocket ME;Mills and Mill Work;New Auburn ME;New Brunswick;New Canada ME;Nonfiction;Nonfiction -- History -- Labor and Social;Old Town ME;Portland ME;Religion;Saco River Valley;Sand Hill ME;Sanford ME;Skowhegan ME;Social History;St. John River Valley;Van Buren ME;Waterville ME;Westbrook ME;Winn ME;Winslow ME,Thèses & Dissertations
British and Canadian Immigration to the United States since 1920 ,"Dissertation on the ""invisible immigrants"" to the United States from Britain and Canada between the 1920s and 1960s. From the author: ""Always among the most numerous groups of immigrants to the United States, until 1969, the British and Canadians seldom claimed the attention of historians, just as they caused little discussion among the American people generally. Sharing a common language and closeness of culture with the Americans, the British and Canadians remained unhyphenated--they were America's 'invisible immigrants.'...A number of important studies on the British immigrant, if not the Canadian, do exist, but they are concerned with the Britons' experiences and their contribution to the American mosaic during America's 'century of immigration,' the one hundred years from 1815 to 1914. The purpose of this study was to extend the record of British and Canadian immigration beyond the statistical reports of government departments since the hiatus of World War I and to present an interpretive commentary on the significance of these two streams of immigration--to the sending countries; to the receiving country; and to a sample of individual immigrants themselves.""","Lines, Kenneth",Full text,,1977,,en,,,,Thesis/Dissertation,"<a href=""http://www.worldcat.org/oclc/4232362"">4232362</a>",1920-1970; Canada; Great Britain; United States,,,,,,,,,,,234,"Manoa, Hawaii",,,,,,"<div class=""element-text"">&lt;a href=""http://scholarspace.manoa.hawaii.edu/bitstream/10125/9870/1/uhm_phd_7723488_r.pdf""&gt;British and Canadian Immigration...&lt;/a&gt; @ University of Hawai'i at Manoa</div>",,,,,https://francolibrary.com/archive/files/0ca54a1708e959521ed89e2dc21ce62c.jpg,Business and Economics;Canada;Demography;Emigration and Immigration;Ethnicity and Collective Identity;Great Britain;Labor History;Nonfiction;Nonfiction -- History -- Labor and Social;Nonfiction -- Immigration;Personal History: Biography and Oral History;United States,Thèses & Dissertations
"""These Lines of My Life"" : Franco-American Women in Westbrook, Maine : The Intersection of Ethnicity and Gender, 1884-1984","Historical perspectives on Franco American women in Westbrook, Maine, and evolving perspectives on gender and ethnicity over one century.","DeRoche, Celeste",,,1994,,en,,,,Thesis,"<a href=""http://www.worldcat.org/oclc/32268708"">32268708</a>","20th century; Westbrook, Maine",,,,,,,,,,,,,,,,,,"<div class=""element-text""><a href=""http://www.library.umaine.edu/theses/theses.asp?Cmd=abstract&amp;ID=MARC0935"">These Lines...</a> @ Fogler Library, UMaine</div>;<div class=""element-text""><a href=""http://books.google.com/books?id=ptlbHAAACAAJ"">These Lines...</a> @ Google Books</div>",,,,,https://francolibrary.com/archive/files/c777da3f11381091bfede95930cef79b.jpg,Acculturation and Assimilation;Ethnicity and Collective Identity;Gender and Sexuality;Maine;Nonfiction;Nonfiction -- History -- Labor and Social;Personal History: Biography and Oral History;Social History;Westbrook ME,Thèses & Dissertations
"La diphtongaison dans le français de Waterville, Maine : une étude sociolinguistique des voyelles orales","De l'auteur: ""Le but de la présente étude est de contribuer à  l'étude du français franco-américain, et en particulier, de considérer l'influence de certaines variables sociales sur la diphtongaison des voyelles orales. Nous faisons un résumé de l'histoire de l'immigration des Canadiens français à  la Nouvelle-Angleterre et à  Waterville, et nous faisons aussi un résumé de la littérature sur le français franco-américain, ainsi que sur le phénomiène de la diphtongaison en français québécois...""","Dupuy, Brooke Plourde",Preview,,2007,,fr,,,,Thièse/Dissertation,"<a href=""http://www.worldcat.org/oclc/232959230"">232959230</a>","21e siiècle; Waterville, Maine",,,,,,,,,,,,"Orono, Maine",,,,,,"<div class=""element-text""><a href=""http://www.library.umaine.edu/theses/theses.asp?Cmd=abstract&amp;ID=FRE2007-001"">La diphtongaison...</a> à Fogler Library, UMaine</div>;<div class=""element-text""><a href=""http://books.google.com/books?id=73IKOwAACAAJ"">La diphtongaison...</a> sur Google Books</div>",,,,,https://francolibrary.com/archive/files/e0678227a87f4f60ed926c7929085038.jpg,Acculturation and Assimilation;Emigration and Immigration;Language and Linguistics;Nonfiction;Nonfiction -- Language and Linguistics;Waterville ME,Thèses & Dissertations
Following the Evangeline Trail : Acadian Identity Performance Across Borders ,"From the author: ""The poem 'Evangeline: A Tale of Acadie' by Henry Wadsworth Longfellow published in 1847, has had an impact on people for generations. The success of the poem was felt not only by its readership but also by the Acadian culture that the poem, and its heroine, came to represent. Evangeline, as character and poem, has evolved in meaning and popularity over the centuries and still plays a role in the cultural performance of contemporary Acadians....This study of Acadian cultural identity utilizes a performance approach that looks at cultural identity as a performative accomplishment in daily life. The analysis first enacts a performance historiography of the Acadian Deportation in 1755, Longfellow's poetic representation of this historical event, and the contemporary context of performing Evangeline in the Acadian diaspora. Next it examines the storytelling performances of narrative interviews with five Acadians. Three of these Acadians still live in the land of Evangeline, in Grand-Pre, Nova Scotia, and the other two live in Maine. Retellings of the story of Evangeline and reflections on the poem and character by each of the participants were analyzed for meanings which form and inform contemporary performances of Acadian cultural identity. The performance methodology allows for meanings to emerge from the embodied Acadian storytelling and to contextualize them in cultural and political spheres....""","Pidacks, Adrienne Marie",Preview,,2008-08-00,,en,,,,Thesis/Dissertation,"<a href=""http://www.worldcat.org/oclc/314172114"">314172114</a>",1755-2008; Maine; New Brunswick; Nova Scotia,,,,,,,,,,,175,"Orono, Maine",,,,,,"<div class=""element-text""><a href=""http://www.library.umaine.edu/theses/pdf/PidacksMP2008.pdf"">http://www.library.umaine.edu/theses/pdf/PidacksMP2008.pdf</a> (full text available here)</div>",,,,,https://francolibrary.com/archive/files/50575067f284b9fbbffb22797af8fdd2.jpg,Acadians;Aroostook County ME;Ethnicity and Collective Identity;Folklore;Maine;Nonfiction;Nonfiction -- Historiography;Nonfiction -- Social Sciences;Nova Scotia;Performing Arts;Personal History: Biography and Oral History;Poetry;Prince Edward Island,Thèses & Dissertations
"The Status of French Among Youth in a Bilingual American-Canadian Border Community : The Case of Madawaska, Maine ","From Price: ""This study examines the status of the French language among young residents of Madawaska, Maine, a US-Canadian border community with a long history of bilingualism and contact with French speakers. This study views language status as having two distinct yet interrelated components: (1) code role, or characteristics associated with the use of a given language or variety, such as attitudes of speakers toward the variety and its use, the proficiency level of speakers, language use patterns, and so forth, and (2) code nature, or the state of the variety in question in terms of syntax, phonology and lexicon. The data, collected by means of four interview tasks, targeted both code role and code nature and sought to determine the general status of French among the younger residents of this community. In addition to the younger subject population, a small adult baseline population was also included in order to compare data across generations, so as to identify not just possible differences in code role, but also in code nature, including the possibility of language loss....The data suggested several trends. First, in terms of code role, young subjects generally reported lower levels of language use, proficiency and exposure to French than did adults. Secondly, not only did high-proficiency young subjects generally report higher scores in these areas than did lower-proficiency subjects, but males tended to score higher than females in this regard. This would suggest that exposure to French, context, language proficiency and gender correlate with language use among this population. Conversely, attitudes do not generally appear to be a salient factor motivating French language use. With regard to code nature, the study found that even the most proficient young speakers demonstrated some important gaps in their grammatical competence, and that the young subject population as a whole exhibited features in their production consistent with language loss. The study concludes that although there are still many individuals with ability in French, the differences between younger and older speakers in terms of both code role and code nature suggest that local French will be lost unless further action is taken to reverse the progress of French language loss among young bilinguals in the community.""","Price, Joseph Edward",Preview,,2007,,en; fr,,,,Thesis/Dissertation,"<a href=""http://www.worldcat.org/oclc/256913741"">256913741</a>","20th century-21st century; Madawaska, Maine",,,,,,,,,,,493,"Bloomington, Indiana",,,,,,"<div class=""element-text""><a href=""http://books.google.com/books?isbn=0549442774"">The Status of French...</a> @ Google Books</div>",,,,,https://francolibrary.com/archive/files/030d2a3384fb730d6a6110c92869b065.jpg,Acadians;Acculturation and Assimilation;Aroostook County ME;Community: Customs and Social Life;Demography;Ethnicity and Collective Identity;Family;Fort Kent ME;Frenchville ME;Gender and Sexuality;Geography;Language and Linguistics;Madawaska ME;New Brunswick;New England;Nonfiction;Nonfiction -- Language and Linguistics;Personal History: Biography and Oral History;Québec;St. John River Valley,Thèses & Dissertations
"From Canadien to American : The Acculturation of French-Canadian Descendants in Lewiston, Maine, 1860 to the Present ","Dissertation from the author of ""Loyal but French: The Negotiation of Identity by French-Canadian Descendants in the United States."" From the author: ""Using Lewiston, Maine, as a community study, this dissertation examines how individuals of French-Canadian descent negotiated their entry into U.S. society from 1860 to 2001. Descriptive statistics compiled from federal manuscript censuses, city directories, and naturalization records provide portraits of the community at different points in time. The French language newspaper of Lewiston and materials from Catholic archives provide much of the literary evidence in this work....This study challenges our understanding of what we call ""assimilation."" It suggests that acculturation rather than ""assimilation"" better describes the process by which ethnic populations join the host society. Historians tend to oversimplify ethnic preservation and acculturation by depicting them as binary opposites. This study argues that, rather than struggling between ethnic retention and acculturation, French-Canadian migrants and their Franco-American descendants in Lewiston pursued them as intertwined goals from the 1870s to the 1950s. It also contends that their Americanization was anything but linear. Lewiston's francophones challenged, rejected, or redefined some of the norms of the host society, as they renegotiated their identity in the United States. Yet, modeling good citizenship was integral to their interconnected identity as ethnic Americans. The experiences of Lewiston's French-Canadian descendants challenge contemporary assumptions about the incompatibility of ethnic retention and Americanization.""","Richard, Mark Paul",,,2001,,en,,,,Thesis/Dissertation,"<a href=""http://www.worldcat.org/oclc/48260966"">48260966</a>","1860-2000; Lewiston, Maine",,,,,,,,,,,583,"Durham, North Carolina",,,,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=gdN9NAEACAAJ"">From Canadien to American...</a> @ Google Books</div>",,,,,https://francolibrary.com/archive/files/f3177e396cd172ff9722121c0ee614d5.jpg,Acculturation and Assimilation;Auburn ME;Community: Customs and Social Life;Emigration and Immigration;Ethnicity and Collective Identity;Government and Politics;Journalism;Labor History;Lewiston ME;Mills and Mill Work;Nonfiction;Nonfiction -- History -- Labor and Social;Religion;Social History,Thèses & Dissertations
"Exploration of Immigration, Industrialization, and Ethnicity in Waterville, Maine ","From Rowe: ""This paper traces how hegemonic forces create boundaries through the specific examples of the Lebanese and Franco-Americans in Waterville, Maine. These two immigrant groups entered into Waterville after an English-Scottish Protestant majority had already been established in the eighteenth and early nineteenth century. The Franco-American immigration from Quebec extended well over a century and the flow of people out of Canada can generally be studied into two distinct waves. People were constantly coming into Waterville from Quebec, and a small number would return to live in Canada after a time. It is also critical to understand that Franco-Americans were settling all over Maine during this same time span and that it is generally accepted that in the state of Maine today at least forty percent of the state has French-Canadian ancestry. In contrast the Lebanese who came to Waterville came during a very specific time period, from about 1890-1920. Their numbers were smaller and there were very few Lebanese who settled elsewhere in Maine.""","Rowe, Amy E.",Full text,,1999,,en,,,,Thesis/Dissertation,"<a href=""http://digitalcommons.colby.edu/honorstheses/215/"">215</a>","1830-1990; Waterville, Maine",,,,,,,,,,,,"Waterville, Maine",,,,,,"<div class=""element-text""><a href=""http://digitalcommons.colby.edu/honorstheses/215/"">Exploration of Immigration...</a> @ Colby College</div>",,,,,https://francolibrary.com/archive/files/119542006bc686192c50327440934a55.jpg,Community: Customs and Social Life;Emigration and Immigration;Ethnicity and Collective Identity;Kennebec River Valley;Labor History;Lebanese Americans;Maine;Mills and Mill Work;Nonfiction;Nonfiction -- Anthropology;Nonfiction -- History -- Labor and Social;Nonfiction -- Immigration;Nonfiction -- Social Sciences;Québec;Social History;Waterville ME,Thèses & Dissertations
Economic Factors in the Persistence of French-Canadian Identity in New England,"From Schulz: ""French-Canadian immigrants to New England, unlike other ethnic groups in the United States, did not show signs of assimilation into American society until the 1950's. This thesis examines the history of one French-Canadian community - Sand Hill, in Augusta, Maine. French Canadians came to Augusta in great numbers around the turn of the century to work in the cotton mill. To investigate the retention of French-Canadian identity, French-Canadian immigrants are considered as both an ethnic group and a social class. Evidence drawn from interviews with immigrants and from written accounts shows that economic conditions, such as poverty and lack of education, helped to reinforce French-Canadian isolation from ""Yankees"" in Augusta. Resistance to assimilation was also promoted by policies and informal practices of two strong local institutions: the French Catholic Church and the textile mill.""  Photographs taken by the thesis author of the Edwards textile mill in Augusta available here.","Schulz, Julia",Full text,,1985,,en; fr,,,,Thesis/Dissertation,"<a href=""http://www.worldcat.org/oclc/61546426"">61546426</a>","1850-1985; Augusta, Maine",,,,,,,,,,,106,,,,,,,"<div class=""element-text""><a href=""http://digitool.Library.McGill.CA:80/R/-?func=dbin-jump-full&amp;object_id=65975&amp;current_base=GEN01"">Economic Factors...</a> @ McGill University</div>;<div class=""element-text""><a href=""http://books.google.com/books?id=SN_fXwAACAAJ"">Economic Factors...</a> @ Google Books</div>",,,,,https://francolibrary.com/archive/files/84e501d180ed2d1e5ff6086f665414e2.jpg,Acculturation and Assimilation;Augusta ME;Business and Economics;Community: Customs and Social Life;Education;Emigration and Immigration;Ethnicity and Collective Identity;Labor History;Mills and Mill Work;Nonfiction;Nonfiction -- Anthropology;Nonfiction -- Social Sciences;Religion;Sand Hill ME;Social History,Thèses & Dissertations
"The Spindle City : Labor, Politics, and Religion in Fall River, Massachusetts, 1870-1905 ","The place of Fall River, Massachusetts, in the United States' 19th-century industrial boom,  its ensuing period of immigration and cultural diversification, and the birth of the American middle class. A massive and in-depth dissertation that pays particular attention to ethnic and class distinctions as treated in the political atmosphere of the 35 year period around the turn of the century.","Silvia, Philip Thomas, Jr.",,,1973,,en,,,,Thesis/Dissertation,"<a href=""http://www.worldcat.org/oclc/5661072"">5661072</a>","1870-1905; Fall River, Massachusetts",,,,,,,,,,,908,"New York, New York",,,,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=RcTFnQEACAAJ"">The Spindle City...</a> @ Google Books</div>;<div class=""element-text""><a href=""http://fordham.bepress.com/dissertations/AAI7402761/"">The Spindle City...</a> @ Fordham University</div>",,,,,https://francolibrary.com/archive/files/9d2ce9896f4ae03c3d4b2c94c7bbce97.jpg,Community: Customs and Social Life;Demography;Emigration and Immigration;Fall River MA;Government and Politics;Labor History;Massachusetts;Mills and Mill Work;Native Americans;Nonfiction;Nonfiction -- Government and Politics;Nonfiction -- History -- Labor and Social;Nonfiction -- History -- Religion;Quequechan River Valley;Religion;Social History;Taunton River Valley,Thèses & Dissertations
"The Sentinelle Affair (1924-1929) and Militant Survivance : The Franco-American Experience in Woonsocket, Rhode Island ","Definitive text on the background and maneuverings of the Sentinelle Affair in Woonsocket, Rhode Island. How the relationship between Catholic Church leaders and lay Franco Americans in Woonsocket was tempered by the empassioning pull of 'la survivance' and the public power of print media.","Sorrell, Richard Sherman",,,1975,,en,,,,Thesis/Dissertation,"<a href=""http://www.worldcat.org/oclc/3129396"">3129396</a>","1924-1929; Woonsocket, Rhode Island",,,,,,,,,,,484,"Buffalo, New York",,,,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=hNfnXwAACAAJ"">The Sentinelle Affair (1924-1929)...</a> @ Google Books</div>",,,,,https://francolibrary.com/archive/files/05f8fe33050982c9e18c76fbbb890ebe.jpg,Education;Ethnicity and Collective Identity;Government and Politics;Journalism;Labor History;Manchester NH;Mills and Mill Work;Nonfiction;Nonfiction -- History -- Labor and Social;Nonfiction -- History -- Religion;Religion;Woonsocket RI,Thèses & Dissertations
