title,description,creator,source,publisher,date,contributor,language,rights,relation,format,type1,identifier,coverage,zotero_genre,zotero_distributor,zotero_director,z_performer,zotero_episode_number,zotero_language,zotero_network,zotero_audio_recording_format,zotero_label,zotero_running_time,zotero_num_pages,zotero_place,zotero_publisher,zotero_issn,zotero_isbn,zotero_issue,zotero_publication_title,z_url,zotero_volume,zotero_short_title,z_ref,type2,files,tags,collection
"Your Heritage; or, New England Threatened","Book length essay on assimilating French Canadian immigrants to Protestant New England, and an argument for their religious conversion. An expansion of Amaron's earlier pamphlet, ""The evangelization of the French Canadians of New England.""","Amaron, Rev. Calvin Elijah",Full text,French Protestant College,1891,,en,,,,Book,"<a href=""http://www.worldcat.org/oclc/3584163"">3584163</a>",19th century; Massachusetts; New England,,,,,,,,,,,203,"Springfield, Massachusetts",French Protestant College,,,,,"<div class=""element-text""><a href=""http://www.archive.org/details/yourheritageorne00amaruoft"">Your Heritage...</a> @ Internet Archive</div>;<div class=""element-text""><a href=""http://books.google.com/books?id=efsaAAAAYAAJ"">Your Heritage...</a> @ Google Books</div>",,,,,,Acculturation and Assimilation;Education;Emigration and Immigration;Government and Politics;Journalism;Language and Linguistics;New England;Nonfiction;Nonfiction -- History -- Religion;Nonfiction -- Immigration;Religion,Nonfiction
The Evangelization of the French Canadians of New England,"Pamphlet published by Massachusetts Protestant evangelist, Calvin Elijah Amaron, toward the assimilation of French Canadian immigrants through conversion from Catholicism. Later developed and published in book form: ""Your Heritage; or, New England Threatened."" ","Amaron, Rev. Calvin Elijah ",Full text,Campbell,1885,,en,,,,Book,"<a href=""http://www.worldcat.org/oclc/8068469"">8068469</a>",1875; Massachusetts; New England,,,,,,,,,,,15,"Lowell, Massachusetts",Campbell,,,,,"<div class=""element-text""><a href=""https://archive.org/details/cihm_07260"">The Evangelization of...</a> @ Internet Archive</div>;<div class=""element-text""><a href=""http://wquercus.com/acadie/evangelization.htm"">http://wquercus.com/acadie/evangelization.htm</a> (related information)</div>;<div class=""element-text""><a href=""http://www.google.com/books?id=IhS-OgAACAAJ"">The Evangelization of...</a> @ Google Books</div>",,,,,,Acculturation and Assimilation;Emigration and Immigration;Massachusetts;New England;Nonfiction;Nonfiction -- History -- Religion;Nonfiction -- Immigration;Religion,Nonfiction
Histoire de la paroisse de Saint-Denis-sur-Richelieu,"Une histoire compliète d'une paroisse catholique québécoise, de la Vallée-du-Richelieu, jusqu'en 1905.","Allaire, Jean Baptiste Arthur",Texte intégral,Courrier de Saint-Hyacinthe,1905,,fr,,,,Book,"<a href=""http://www.worldcat.org/oclc/11700111"">11700111</a>",17e siiècle-20e siiècle; Québec,,,,,,,,,,,543,"Saint-Hyacinthe, Québec",Courrier de Saint-Hyacinthe,,,,,"<div class=""element-text""><a href=""http://www.ourroots.ca/toc.aspx?id=12648&amp;qryID=03aa34ba-78a6-475d-a3b6-206228e596df"">Histoire de la paroisse...</a> sur Nos Racines</div>;<div class=""element-text""><a href=""http://books.google.com/books?id=0P0yAQAAIAAJ"">Histoire de la paroisse...</a> sur Google Books</div>",,,,,https://francolibrary.com/archive/files/d4d837552d7e5eaac383dda58a2366cb.jpg,Death and Disaster;Education;Emigration and Immigration;Nonfiction;Nonfiction -- History -- Religion;Québec;Religion;United States;War,Nonfiction
How the Acadians Came to Maine,Chronological history of the Acadian people and their eventual settlement of communities in Maine. Begins in the early 1600s and chronicles events and migrations up to the early 20th century.,"Violette, Lawrence A.",,Self-published,1952,,en,,,,Book,"<a href=""http://www.worldcat.org/oclc/7520384"">7520384</a>",17th century-20th century; Maine,,,,,,,,,,,79,"Madawaska, Maine",Self-published,,,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=pGhAGQAACAAJ"">How the Acadians Came to Maine...</a> @ Google Books</div>",,,,,https://francolibrary.com/archive/files/5b437d999120369bb7b183434a66a48a.jpg,Acadians;Aroostook County ME;Emigration and Immigration;Geography;Madawaska ME;New Brunswick;Nonfiction;Nonfiction -- Immigration;Nova Scotia;St. John River Valley,Nonfiction
An Acadian Heritage from the St. John River Valley,"Collection of newspaper articles, essays, and images in an illustration of Acadian cultural heritage at the US-Canada border. From the Madawaska Historical Society in the St. John River Valley of northern Maine.","Michaud, A.J.",,Valley Publishing Company,1972,Madawaska Historical Society,en,,,,Book,"<a href=""http://www.worldcat.org/oclc/7979993"">7979993</a>","20th century; Saint John River Valley, Maine",,,,,,,,,,,87,"Madawaska, Maine",Valley Publishing Company,,,,,"<div class=""element-text""><a href=""http://www.madawaskahistorical.org/historiography.html"">http://www.madawaskahistorical.org/historiography.html</a></div>;<div class=""element-text""><a href=""http://books.google.com/books?id=PyNlmQEACAAJ"">An Acadian Heritage...</a> @ Google Books</div>",,,,,https://francolibrary.com/archive/files/92f60cb61387bc74f87f5e277fd44860.jpg,Acadians;Aroostook County ME;Folklore;Food;Journalism;Language and Linguistics;Madawaska ME;Maine;Nonfiction;Nonfiction -- French in North America;Nonfiction -- History -- Local;St. John River Valley,Nonfiction
Historic Lewiston : Franco-American Origins,"The first book in a series on the history of Lewiston, Maine, Historic Lewiston, from the Lewiston Historical Commission. Historic Lewiston: Franco-American Origins is a 47-page overview of Lewistonâ's Franco American past, divided into two parts. Part one focuses on the prevalence of social organizations, the plethora of Lewiston/Auburn Roman Catholic churches, and the work-a-day normalcy of nearly two centuries of French in Lewiston. Part two is a building survey, dedicated specifically to Franco-American architecture, giving one an artistic glimpse into the Lewiston buildings of old that have been retained only in part up to the present day. Contains a variety of photographs and other images.  Contents: Preface 1. Lewiston's Franco-Americans: Their Origins and Early History 2. Little Canada and Vicinity: A Building Survey","Leamon, James S.
;Michaud, Charlotte",Full text,Central Maine Vocational Technical Institute,1974,"Barrows, Gridley (photographs);Chapman, Keith (layout);Hayden, David J. (press);Janelle, Adelard (assistant, Chapter 1);Nadeau, Donat (halftones);Lewiston Historical Commission",English,,,,Book,"<a href=""http://www.worldcat.org/oclc/3531925"">3531925</a>","19th century - 20th century; Lewiston, Maine",,,,,,,,,,,47,"Auburn, Maine",Central Maine Vocational Technical Institute,,,,,"<div class=""element-text""><a href=""http://www.lewistonmaine.gov/DocumentCenter/Home/View/1190"">http://www.lewistonmaine.gov/DocumentCenter/Home/View/1190</a></div>;<div class=""element-text""><a href=""http://books.google.com/books?id=dYcyGQAACAAJ"">Historic Lewiston: Franco-American Origins</a> @ Google Books</div>",,,,,https://francolibrary.com/archive/files/92cad300cff0b92fb2e015c742a0c39b.jpg,Art and Architecture;Auburn ME;Community: Customs and Social Life;Emigration and Immigration;Family;Folklore;Government and Politics;Journalism;Labor History;Language and Linguistics;Lewiston ME;Mills and Mill Work;Nonfiction;Nonfiction -- History -- Local;Religion,Nonfiction
"The French in North America, 1500-1783","Previously published under the title ""France in America."" From Fitzhenry and Whiteside, publishers: ""This vivid account of the crucial role played by the French in the Western Hemisphere chronicles the rise and fall of the French empire on the mainland of North America and the West Indies, from the arrival of the Breton, Norman and Basque fishermen on the Grand Banks around 1500 to the sale of Louisiana to the United States in 1803. Professor Eccles depicts the establishment of Baroque civilization and the attempt of the establishment of industries and commerce from the slave plantations of the south to the fur trade posts of the far northwest, and discusses the colonists of other European powers. ""","Eccles, W.J.",,"Fitzhenry & Whiteside Limiited, Publishers",1998,,en,,,,Book,"<a href=""http://www.worldcat.org/oclc/39664550"">39664550</a>",1500-1803; North America,,,,,,,,,,,331,"Markham, Ontario",Fitzhenry & Whiteside Limiited,,9.78155E+12,,,"<div class=""element-text""><a href=""http://www.fitzhenry.ca/detail.aspx?ID=8983"">http://www.fitzhenry.ca/detail.aspx?ID=8983</a></div>;<div class=""element-text""><a href=""http://books.google.com/books?isbn=0870134841"">The French in North America...</a> @ Google Books</div>",,,,,https://francolibrary.com/archive/files/448d50376e56f89071cc7dc914bf8907.jpg,Acadians;Albany NY;Canada;Exploration and Colonization;Farming and Agriculture;Forestry;France;Fur-trading;Great Britain;Haiti;Hudson Bay;Illinois;La Beauce QC;Louisiana;Montréal QC;Native Americans;Nonfiction;Nonfiction -- French in North America;Nonfiction -- History -- General;Nova Scotia;Ottawa ON;Québec;Religion;St. Lawrence River Valley;Toronto ON;War,Nonfiction
Chez nos freères les Acadiens : Notes d'histoire et impressions de voyage,"De l'intro, ""aux Lecteurs,"" écrit par Emile Dubois: ""Au cours des vacances de 1918, en compagnie de M. l'abbe Edmond Lacroix, je faisais un séjour d'un mois au pays d'Evangeline. Au jour le jour, a mesure que je visitais les endroits illustrés par le colon francais, et que, grace aux historiens Rameau et Casgrain, se déroulaient sous mes yeux l'histoire du peuple martyr, je jetais sur le papier des notes et des impressions. Les pages qui suivent sont le fruit de ces lectures et de ce voyage.""","Dubois, émile",Texte intégral,Bibliotheèque de l'Action française,1920,,fr,,,,Book,"<a href=""http://www.worldcat.org/oclc/3032072"">3032072</a>",1918; Acadie,,,,,,,,,,,176,"Montréal, Québec",Bibliotheèque de l'Action française,,,,,"<div class=""element-text""><a href=""http://www.nosracines.ca/f/toc.aspx?id=1538"">http://www.nosracines.ca/f/toc.aspx?id=1538</a></div>;<div class=""element-text""><a href=""http://books.google.com/books?id=byMVnQEACAAJ"">Chez nos frères les Acadiens...</a> sur Google Books</div>",,,,,,Acadians;Boston MA;Canada;Community: Customs and Social Life;Death and Disaster;Emigration and Immigration;Lawrence MA;Native Americans;New Brunswick;Nonfiction;Nonfiction -- Travel and Tourism;Nova Scotia;Prince Edward Island;Québec;St. John River Valley,Nonfiction
"Farm to Factory : Women's Letters, 1830-1860","From Columbia University Press: ""Between 1820 and 1860, tens of thousands of single women streamed from rural New England to find work in the burgeoning factory towns of the region. In 'Farm to Factory' Thomas Dublin has selected five sets of letters in order to provide a personal view of the first generation of American women employed for wages outside their own homes. The letters he has selected provide a unique perspective on early industrial capitalism and its effects on women.""","Dublin, Thomas (editor)",Preview (2nd edition),Columbia University Press,1981 (1993),,en,,,,Book,"<a href=""http://www.worldcat.org/oclc/7203495"">7203495</a>",1830-1860; New England,,,,,,,,,,,191,"New York, New York",Columbia University Press,,9.78023E+12,,,"<div class=""element-text""><a href=""http://cup.columbia.edu/book/978-0-231-08157-3/farm-to-factory"">http://cup.columbia.edu/book/978-0-231-08157-3/farm-to-factory</a></div>;<div class=""element-text""><a href=""http://books.google.com/books?isbn=023108157X"">Farm to Factory...</a> @ Google Books</div>",,,,,https://francolibrary.com/archive/files/34cbf24e1de8e692086055c4b79da18d.jpg,Business and Economics;Emigration and Immigration;Family;Farming and Agriculture;Gender and Sexuality;Haverhill MA;Labor History;Lowell MA;Manchester NH;Massachusetts;Merrimack River Valley;Mills and Mill Work;Nashua NH;New England;Newbury VT;Nonfiction;Nonfiction -- History -- Labor and Social;Personal History: Biography and Oral History;Rochester NH;Social History;Vermont,Nonfiction
Democracy and Assimilation : The Blending of Immigrant Heritages in America,"An early immigrant history of the United States with a particular emphasis on the impact of World War I, and with a heavy reliance on United States marriage statistics. Drachsler evaluates the cultural and economic impacts of foreign immigration to the United States, examines immigrant community life, and proposes new measures in public policy.","Drachsler, Julius",Full text,The Macmillan Company,1920,,en,,,,Book,"<a href=""http://www.worldcat.org/oclc/557403"">557403</a>",19th century-20th century; United States,,,,,,,,,,,275,"New York, New York",The Macmillan Company,,,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=Z67XyxLUYCUC"">Democracy and assimilation...</a> @ Google Books</div>",,,,,https://francolibrary.com/archive/files/2b5cacb8eb84137d4ecbc74d2963fb74.jpg,Acculturation and Assimilation;Austria;Demography;Emigration and Immigration;Ethnicity and Collective Identity;Family;Genealogy;Government and Politics;Hungary;Italy;Jewish Americans;Language and Linguistics;Nonfiction;Nonfiction -- Immigration;United States,Nonfiction
Les parcours de l'histoire : Hommage aè Yves Roby,"Recuil d'essaies en l'honneur d'Yves Roby, un historien québécois, par ses colliègues et ses anciens étudiants. Des études sur les sujets importants de la carriière de Roby: l'historiographie; ""les espaces québecois et franco-américains;"" l'immigration. Des Presses de l'Université Laval: ""De son premier ouvrage sur les Caisses populaires à  ses recherches sur l'évolution du discours franco-américain, en passant par ses travaux sur les relations canado-américaines, [Roby] s'est attaché à  saisir les relations qui existent entre deux conceptions relevant, chacune à  leur maniière, de l'espace et du temps : les champs thématiques - ceux de l'économie, du social, des idéologies, du politique - et les terrains d'enquête recouvrant des aires géographiques, notamment celles du Québec et des États-Unis....""","Frenette, Yves (rédacteur);Paêquet, Martin (rédacteur);Lamarre, Jean (rédacteur)",Texte intégral,Presses de l'Université Laval,2002,"Aubé, Mary Elizabeth;Louder, Dean;Mathieu, Jacques;Morency, Jean;Ouellet, Nelson;Perin, Roberto;Poulin, Pierre;Rodrigue, Barry;Sanfilippo, Matteo;Sénécal, André;St-Hilaire, Marc;Violette, Brigitte;Voisine, Nive;Weil, François;Willis, John",fr,,,,Book,"<a href=""http://www.worldcat.org/oclc/50236360"">50236360</a>",20e siiècle-21e siiècle; Québec; Nouvelle-Angleterre,,,,,,,,,,,368,"Québec, Québec",Presses de l'Université Laval,,276377878X,,,"<div class=""element-text""><a href=""http://www.erudit.org/livre/CEFAN/2002-2/index.htm"">http://www.erudit.org/livre/CEFAN/2002-2/index.htm</a></div>;<div class=""element-text""><a href=""http://books.google.com/books?isbn=276377878X"">Les parcours de l'histoire...</a> sur Google Books</div>",,,,,https://francolibrary.com/archive/files/3de60d26beaeb40bd1635928b2f7dda4.jpg,Business and Economics;Criticism and Review;Emigration and Immigration;Essay;Fall River MA;Lewiston ME;Maine;Massachusetts;Montréal QC;New England;New York;Nonfiction;Nonfiction -- Anthology;Québec;Religion;Social History,Nonfiction
"Women at Work : The Transformation of Work and Community in Lowell, Massachusetts, 1826-1860","From Columbia University Press: ""In this prize-winning study, Thomas Dublin explores, in carefully researched detail, the lives and experiences of the first generation of American women to face the demands of industrial capitalism. Dublin describes and traces the strong community awareness of these women from Lowell [Massachusetts] and relates it to labor protest movements of the 1830s and 40s.""","Dublin, Thomas",Preview,Columbia University Press,1979,,en,,,,Book,"<a href=""http://www.worldcat.org/oclc/4805234"">4805234</a>","1826-1860; Lowell, Massachusetts",,,,,,,,,,,312,"New York, New York",Columbia University Press,,9.78023E+12,,,"<div class=""element-text""><a href=""http://cup.columbia.edu/book/978-0-231-04167-6/women-at-work"">http://cup.columbia.edu/book/978-0-231-04167-6/women-at-work</a></div>;<div class=""element-text""><a href=""http://books.google.com/books?isbn=0231041675"">Women at Work...</a> @ Google Books</div>",,,,,https://francolibrary.com/archive/files/871a5d18c4fb519104c0ed4f2f44b00b.jpg,Boston MA;Business and Economics;Community: Customs and Social Life;Demography;Family;Gender and Sexuality;Great Britain;Labor History;Lawrence MA;Lowell MA;Massachusetts;Merrimack River Valley;Mills and Mill Work;New Hampshire;Nonfiction;Nonfiction -- History -- Economic and Industrial;Nonfiction -- History -- Labor and Social;Personal History: Biography and Oral History;Social History;Waltham MA,Nonfiction
Transforming Women's Work : New England Lives in the Industrial Revolution,,"Dublin, Thomas",Preview,Cornell University Press,1994,,en,,,,Book,"<a href=""http://www.worldcat.org/oclc/29255277"">29255277</a>",1820-1900; New England,,,,,,,,,,,324,"Ithaca, New York",Cornell University Press,,9.7808E+12,,,"<div class=""element-text""><a href=""http://www.cornellpress.cornell.edu/cup_detail.taf?ti_id=2260"">http://www.cornellpress.cornell.edu/cup_detail.taf?ti_id=2260</a></div>;<div class=""element-text""><a href=""http://books.google.com/books?isbn=0801480906"">Transforming Women's Work...</a> @ Google Books</div>",,,,,https://francolibrary.com/archive/files/4fe68182fa965c80eeb9c3619b4297cd.jpg,Boston MA;Business and Economics;Connecticut;Demography;Education;Fall River MA;Family;Fitzwilliam NH;Forestry;Gender and Sexuality;Government and Politics;Griswold CT;Hallowell ME;Haverhill MA;Labor History;Lowell MA;Lynn MA;Maine;Massachusetts;Mills and Mill Work;New England;New Hampshire;Nonfiction;Nonfiction -- History -- Economic and Industrial;Nonfiction -- History -- Labor and Social;Rhode Island;Richmond NH;Salem MA;Sutton NH;Vermont,Nonfiction
The Cities on the Saco : A Pictorial History,"A photo-history of the cities of the Saco River Valley in southern Maine. A heavily researched and crafted exhibition of landscapes from colonization to contemporary times, 'The Cities on the Saco' weaves a storytelling tapestry of Saco, Biddeford, and the Old Orchard regions that should be held dearly by their diverse coastal communities. From the text: ""Here are the many scenes which our ancestors saw but, equally important, the images (economic, social, political) which Saco, Biddeford, and Old Orchard became. Here one catches the beauty of stately mansions and churches as a counterpoint to some of the more squalid social and industrial conditions in which lower classes lived. The spirit of the times, whether rural in the early two centuries or urban during the past hundred years, may be found here, too.... Not only is this a collection of enormously insightful photographs, it is the first comprehensive local history in a hundred years...""","Downs, Jacques M.",,Donning Company,1985,,en,,,,Book,"<a href=""http://www.worldcat.org/oclc/12419914"">12419914</a>",17th century-20th century; Southern Maine,,,,,,,,,,,203,"Norfolk, Virginia",Donning Company,,9.7809E+12,,,"<div class=""element-text""><a href=""http://books.google.com/books?isbn=0898654254"">The Cities on the Saco...</a> @ Google Books</div>",,,,,https://francolibrary.com/archive/files/0b3a263fd0e3857d0219b4c8a8068adb.jpg,Art and Architecture;Biddeford ME;Business and Economics;Casco ME;Community: Customs and Social Life;Death and Disaster;Education;Emigration and Immigration;England;Ethnicity and Collective Identity;Exploration and Colonization;Falmouth ME;Fishing;Folklore;Forestry;France;Government and Politics;Ireland;Journalism;Kennebunk ME;Kittery ME;Labor History;Lowell MA;Massachusetts;Merrimack River Valley;Mills and Mill Work;Native Americans;Nonfiction;Nonfiction -- History -- Local;Nonfiction -- History -- Pictorial;Old Orchard Beach ME;Portland ME;Portsmouth NH;Québec;Religion;Saco ME;Saco River Valley;Scotland;Social History;Sports and Leisure;War;Winter Harbor ME;York ME,Nonfiction
Of Place and Gender: Women in Maine History,"From UMaine Press: ""This volume of fourteen essays on Maine women's history fills a real need, helping to answer questions about what women were doing in local communities and highlighting their similarities and differences from women elsewhere. Maine women were sometimes in the forefront of change and sometimes lagged behind; most of the time they were preoccupied with the tasks of daily life, as were women in other parts of the world. However, the details of women's activities at home and in the community, like the context in which they were done, helps to set Maine women apart. The essays in this volume offer insight into a rich variety of Maine women, some famous and some ordinary, some intent on changing their lives and their society and others struggling to survive, some confined by family and work to farm or village and others able to travel the world. Taken together, their stories enrich our understanding of Maine, of women, and of history.""","Weiner, Marli Frances (editor)",,University of Maine Press,2005,,en,,,,Book,"<a href=""http://www.worldcat.org/oclc/61184330"">61184330</a>",Maine,,,,,,,,,,,484,"Orono, Maine",University of Maine Press,,9.78089E+12,,,"<div class=""element-text""><a href=""http://umaine.edu/umpress/books-in-print/"">Of Place and Gender...</a> @ UMaine Press</div>;<div class=""element-text""><a href=""http://books.google.com/books?isbn=0891011056"">Of Place and Gender...</a> @ Google Books</div>",,,,,https://francolibrary.com/archive/files/89d2911bdedd0f6eed2c146cb1cf5837.jpg,Appleton ME;Bangor ME;Community: Customs and Social Life;Emigration and Immigration;Essay;Ethnicity and Collective Identity;Farming and Agriculture;Fryeburg ME;Gender and Sexuality;Indian Island ME;Labor History;Lewiston ME;Maine;Mills and Mill Work;Nonfiction;Nonfiction -- History -- Labor and Social;Old Town ME;Orono ME;Personal History: Biography and Oral History;Portland ME;Searsport ME;Skowhegan ME;Sports and Leisure,Nonfiction
Frenchmen into Peasants: Modernity and Tradition in the Peopling of French Canada,"History text on the later migrations of the French to Atlantic Canada, written by the Director of the French Institute at Assumption College in Worcester, Massachusetts. From Harvard University Press: ""In unprecedented detail, Leslie Choquette narrates the peopling of French Canada across the seventeenth and eighteenth centuries, the lesser known colonial phase of French migration. Drawing on French and Canadian archives, she carefully traces the precise origins of individual immigrants, describing them by gender, class, occupation, region, religion, age, and date of departure. Her archival work is impressive: of the more than 30,000 emigrants who embarked for Quebec and the Maritimes during the French Regime, nearly 16,000 are chronicled here....In considering the pattern of emigration in the context of migration history, Choquette shows that, in many ways, the movement toward Canada occurred as a by-product of other, perennial movements, such as the rural exodus or interurban labor migrations. Overall, emigrants to Canada belonged to an outwardly turned and mobile sector of French society, and their migration took place during a phase of vigorous Atlantic expansion. They crossed the ocean to establish a subsistence economy and peasant society, traces of which lingered on into the twentieth century. Because Choquette looks at the entire history of French migration to Canada--its social and economic aspects as well as its place in the larger history of migration--her work makes a remarkable contribution in the field of immigration history."" 
from Belknap Press of HUP:
","Choquette, Leslie",,Harvard University Press,1997,,English,,,,Book,"<a href=""http://www.worldcat.org/oclc/36051186"">36051186</a>","17th and 18th centuries, Canada, France",,,,,,,,,,,397,"Cambridge, Massachusetts",,,0674323157,,,"<div class=""element-text""><a href=""http://www.hup.harvard.edu/catalog.php?isbn=9780674323155"">http://www.hup.harvard.edu/catalog.php?isbn=9780674323155</a> <br/><br/> <a href=""http://books.google.com/books?id=bsRsw0HBW58C&amp;source=gbs_navlinks_s"">Frenchmen into Peasants... @ Google Books</a> (limited preview available)</div>",,,,,,Acadians;Canada;Demography;Emigration and Immigration;Exploration and Colonization;Farming and Agriculture;France;Labor History;Montréal QC;New Brunswick;Nova Scotia;Québec;Religion;Social History,Nonfiction
"Radicals of the Worst Sort : Laboring Women in Lawrence, Massachusetts, 1860-1912","New England women's labor history text from a professor of American and New England studies at the University of Southern Maine. Focuses on Lawrence, Massachusetts, as a town with a diversity of worker and ethnic experience, and the relationship between this and gender at the beginning of the twentieth century in industrial America. From the publisher's website: ""Ardis Cameron focuses on the textile workers' strikes of 1882 and 1912 in this examination of class and gender formation as drawn from the experience and language of the working-class neighborhoods of Lawrence [Mass.]. She shows clearly that the working women who unionized and fought for equality were considered the 'worst sort' because they challenged both economic and sexual hierarchies, providing alternative models for turn-of-the-century women."" ","Cameron, Ardis",Preview,University of Illinois Press,1995,,en,,,,Book,"<a href=""http://www.worldcat.org/oclc/26932573"">26932573</a>","1860-1912; Lawrence, Massachusetts",,,,,,,,,,,256,"Urbana, Illinois",,,9.78025E+12,,,"<div class=""element-text""><a href=""http://www.press.uillinois.edu/books/catalog/59kck7hh9780252063183.html"">http://www.press.uillinois.edu/books/catalog/59kck7hh9780252063183.html</a></div>;<div class=""element-text""><a href=""http://books.google.com/books?isbn=025206318X"">Radicals of the Worst Sort...</a> @ Google Books</div>",,,,,https://francolibrary.com/archive/files/e1b6fd7e4373b6f9b73a48523dd13abd.jpg,Death and Disaster;Gender and Sexuality;Government and Politics;Labor History;Lawrence MA;Lowell MA;Massachusetts;Mills and Mill Work;New England;Nonfiction;Nonfiction -- History -- Labor and Social;Social History;Violence,Nonfiction
Black Robe on the Kennebec,Historical piece on early French Jesuits missionizing to Abenaki in Maine's Kennebec River Valley in the 17th century.,"Calvert, Mary R.",,Monmouth Press,1991,,en,,,,Book,"<a href=""http://www.worldcat.org/oclc/23707025"">23707025</a>",17th century; North America,,,,,,,,,,,292,"Monmouth, Maine",,,0960991468,,,"<div class=""element-text""><a href=""http://catalog.hathitrust.org/Record/006923143"">Black Robe...</a> @ HathiTrust</div>;<div class=""element-text""><a href=""http://books.google.com/books?id=MgXiAAAAMAAJ"">Black Robe...</a> @ Google Books</div>",,,,,https://francolibrary.com/archive/files/9ab09184e63e9821a6de1b095f922c7e.jpg,Acadians;Art and Architecture;Emigration and Immigration;Ethnicity and Collective Identity;Exploration and Colonization;France;Government and Politics;Illinois;Kennebec River Valley;Maine;Native Americans;Nonfiction;Nonfiction -- History -- Religion;Personal History: Biography and Oral History;Religion,Nonfiction
Maine : Cross-Border Tourism,Legislative document highlighting the borderland tourism industries of Maine and Canada in the 1980s.,"Boisvert, Donat",,State of Maine,1983,Maine-Canadian Legislative Advisory Office,en,,,,Book,"<a href=""http://www.worldcat.org/oclc/778587898"">778587898</a>",1983; Maine; Canada,,,,,,,,,,,4,"Augusta, Maine",,,,,,,,,,,,Business and Economics;Canada;Government and Politics;Maine;Nonfiction;Nonfiction -- Travel and Tourism;Travel and Movement,Nonfiction
The Transplanted : A History of Immigrants in Urban America,"An overview of American immigration and ethnic histories from American cities of the late nineteenth and early twentieth centuries. Written by the Director of Oral History Research at the University of Indiana, Bloomington. From Indiana University Press: ""A major survey of the immigrant experience between 1830 and 1930, this book has implications for all students and scholars of American social history.""","Bodnar, John E. ",Preview,Indiana University Press,1985,,en,,,,Book,"<a href=""http://www.worldcat.org/oclc/11157613"">11157613</a>",1830-1930; United States,,,,,,,,,,,294,"Bloomington, Indiana",,,9.78025E+12,,,"<div class=""element-text""><a href=""http://www.iupress.indiana.edu/catalog/product_info.php?products_id=21489"">The Transplanted...</a> @ IU Press</div>;<div class=""element-text""><a href=""http://books.google.com/books?isbn=025320416X"">The Transplanted...</a> @ Google Books</div>",,,,,https://francolibrary.com/archive/files/0662c0291850b46bc87e5726381068ca.jpg,Acculturation and Assimilation;Austrian Americans;Business and Economics;Community: Customs and Social Life;Croatian Americans;Emigration and Immigration;Ethnicity and Collective Identity;Farming and Agriculture;Folklore;German Americans;Government and Politics;Hungarian Americans;Irish Americans;Italian Americans;Jewish Americans;Labor History;Mills and Mill Work;Nonfiction;Nonfiction -- Immigration;Polish Americans;Religion;Social History;United States,Nonfiction
L'aême franco-américaine,"Un livre majeur d'un défenseur triès passionné de la survivance franco-américaine, et d'un maire ancien de Manchester, New Hamshire. L'auteur de ""Catéchisme d'Histoire Franco-Américaine"" et ""Rois ou Esclaves de la Machine."" De l'auteur: ""Nous nous proposons de souligner, dans le présent ouvrage, un autre prodige de vitalité française en Amérique, trop inconnu ou méconnu de nos frières de France et du Canada: la survivance française aux Etats-Unis, chez ceux qu'on a justement appelés les Franco-Américains. Dans une premiière partie, nous passerons en revue les faits qui entourent la naissance et le développement de ce groupe franco-américain, dont nous ta?cherons d'analyser l'ame nationale. Une second partie aura pour but de faire ressortir les causes de cette survivance franco-américaine. Au cours de la troisiième partie, nous exposerons en toute sincérité les obstacles qui nous semblent retarder les progriès de ce groupe ethnique et s'opposer le plus directement à  la survivance des Franco-Américains.""","Benoit, Josaphat ",,éditions Albert Lévesque,1935,,fr,,,,Book,"<a href=""http://www.worldcat.org/oclc/458422285"">458422285</a>",20e siiècle; Nouvelle-Angleterre,,,,,,,,,,,167,"Montréal, Québec",éditions Albert Lévesque,,,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=XC9vtQAACAAJ"">L'âme franco-américaine...</a> sur Google Books</div>",,,,,https://francolibrary.com/archive/files/0a1beda7968522d987fbfce56d9be738.jpg,Acculturation and Assimilation;Albany NY;Bay City MI;Boston MA;Bourbonnais IL;Burlington VT;Chicago IL;Community: Customs and Social Life;Detroit MI;Duluth MN;Education;Emigration and Immigration;Ethnicity and Collective Identity;Exploration and Colonization;Fall River MA;Family;Fitchburg MA;France;Holyoke MA;Illinois;Journalism;La Beauce QC;Lewiston ME;Louisiana;Lowell MA;Maine;Manchester NH;Marquette MI;Massachusetts;Minneapolis MN;Nashua NH;New Bedford MA;New York;New York NY;Nonfiction;Nonfiction -- History;Nonfiction -- History -- Intellectual;Philadelphia PA;Plattsburgh NY;Québec;Religion;Salem MA;Southbridge MA;St. Paul MN;Vermont;Wisconsin;Woonsocket RI;Worcester MA,Nonfiction
