title,description,creator,source,publisher,date,contributor,language,rights,relation,format,type1,identifier,coverage,zotero_genre,zotero_distributor,zotero_director,z_performer,zotero_episode_number,zotero_language,zotero_network,zotero_audio_recording_format,zotero_label,zotero_running_time,zotero_num_pages,zotero_place,zotero_publisher,zotero_issn,zotero_isbn,zotero_issue,zotero_publication_title,z_url,zotero_volume,zotero_short_title,z_ref,type2,files,tags,collection
Le journalisme de langue française aux États-Unis,"Le quatriième colloque de l'Institut français du Colliège de l'Assomption, Worcester, Massachusetts, 11-12 mars 1983. Imprimé dans un numéro du périodique ""Vie Française: Revue trimestrielle,"" publié par le Conseil de la Vie française en Amérique.  Présentations sur le journalisme français et franco-américain dans la Nouvelle-Angleterre, aussi que le Michigan. Certaines publications et des biographies de journalistes dans ces contextes des 19e et 20e siiècles. Des brefs profils des auteurs qui ont contribué au colloque.Composé des piièces suivants: Préface, Claire Quintal ""Survol de la presse franco-américaine,"" Robert-B. Perreault ""LA SENTINELLE et LA TRIBUNE: Le Rôle joué par ces journaux de Woonsocket dans la Sentinelle,"" Richard S. Sorrell ""WILFRID BEAULIEU: l'homme et l'oeuvre,"" Armand B. Chartier ""Les Vingt premieres années du MESSAGER de Lewiston, Maine,"" Paul-M. Paré ""La Presse de langue française dans l'Etat du Michigan,"" Georges-J. Joyaux ""Un Journal frontalier et ses lecteurs américains pendant la Grande Dépression: LE MADAWASKA,"" Béatrice Craig ""Y a-t-il de nos jours un marché pour le journal franco-américain?"" Madeleine Giguière ""Notices biographiques des auteurs,"" Michelle-M. Cotnoir","Quintal, Claire",,Le Conseil de la Vie française en Amérique,1984,"Chartier, Armand B.;Cotnoir, Michelle M.;Craig, Béatrice;Giguière, Madeleine;Joyaux, Georges;Paré, Paul;Perreault, Robert B.;Sorrell, Richard S.",Français,,,,Book,"<a href=""http://www.worldcat.org/oclc/12245074"">12245074</a>;<a href=""http://www.worldcat.org/oclc/24905730"">24905730</a>;<a href=""http://www.worldcat.org/oclc/319792555"">319792555</a>",19e siiècle - 20e siiècle; Nouvelle-Angleterre; Michigan,,,,,,,,,,,162,"Québec, Québec",Le Conseil de la Vie française en Amérique,,,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=RhD9OgAACAAJ"">Le journalisme... sur Google Books</a></div>",,,,,https://francolibrary.com/archive/files/23d6d82df3e42dc78467b4fe9a48d6ec.jpg,Androscoggin County ME;Aroostook County ME;Attleboro MA;Auburn ME;Bay City MI;Berkshire County MA;Berlin NH;Biddeford ME;Boston MA;Bristol County MA;Burlington VT;Central Falls RI;Champlain NY;Chicago IL;Chittenden County VT;Clubs and Societies;Concord NH;Connecticut;Danielson CT;Demography;Detroit MI;Essex County MA;Fall River MA;Fitchburg MA;Grand Haven MI;Great Lakes Region;Greenville NH;Hampden County MA;Hampshire County MA;Hartford CT;Haverhill MA;Hillsborough County NH;Hollywood FL;Holyoke MA;Journalism;Kankakee IL;Keeseville NY;Kennebec County ME;Kent County RI;Lake Linden MI;Lawrence MA;Leominster MA;Lewiston ME;Louisiana;Lowell MA;Ludington MI;Lynn MA;Mackinac Island;Maine;Manchester NH;Marinette WI;Marquette MI;Massachusetts;Merrimack County NH;Michigan;Middlesex County MA;Minneapolis MN;Muskegon MI;Nashua NH;New Bedford MA;New Brunswick;New England;New Hampshire;New Haven County CT;New London County CT;New Orleans LA;New York NY;Newport RI;Niles Mich;Norfolk County MA;North Brookfield MA;Northampton MA;Norwich CT;Orono ME;Pawtucket RI;Penobscot County ME;Philadelphia PA;Plymouth County MA;Providence RI;Québec;Religion;Rhode Island;Rockingham County NH;Saginaw MI;Salem MA;Sanford ME;Springfield MA;St. Albans VT;St. John River Valley;St. Joseph MI;St. Paul MN;Stratford County NH;Suncook NH;Swanton VT;US Midwest;Van Buren ME;Vermont;Waterbury CT;Waterville ME;Windham County CT;Woonsocket RI;Worcester County MA;Worcester MA;York County ME,Conference Proceedings and Papers | Actes et documents de conférence
"L'émigrant acadien vers les États-Unis, 1842-1950","Le cinquiième colloque de l'Institut français du Colliège de l'Assomption, Worcester, Massachusetts, 16-17 mars 1984. Imprimé dans un numéro du périodique ""Vie Française: Revue trimestrielle,"" publié par le Conseil de la Vie française en Amérique.  Présentations sur les Acadiens et Acadiennes apriès le Grand Dérangement, principalement en Acadie et dans les états de la Nouvelle-Angleterre. L'émigration et ses causes; la langue française; des thièmes littéraires acadiennes; la musique; et certains communautés historiques franco-américaines dans la Nouvelle-Angleterre. Des brefs profils des auteurs qui ont contribué au colloque.Composé des piièces suivants: Préface, Claire Quintal ""La Survivance acadienne en Nouvelle-Angleterre,"" R.P. Clarence-J. d'Entremont ""Les Acadiens d'hier et d'aujourd'hui,"" Mason Wade ""L'Emigration et les Acadiens,"" Fernand Arsenault ""L'Emigration dans la littérature acadienne (1867-1958),"" Marguerite Maillet ""Les particularités du français acadien néo-écossais,"" Moshé Starets ""L'Emigrant acadien et sa culture populaire,""  Lauraine Léger ""Chanter son Acadie,"" Georges Arsenault ""Economie, société et migrations: le cas de la vallée du Saint-Jean au 19e siiècle,"" Béatrice Chevalier Craig ""La Formation d'une communauté à  Old Town, Maine, 1835-1930: endogamie et origines natales parmi les Acadiens,"" Marcella Harnish Sorg ""Perspectives sur Old Town, Maine, dans les années 30: témoignages tirés des récits de vie d'Acadiens et de Franco-Américains, recueillis dans le cadre du Federal Writers' Project,"" C. Stewart Doty ""De la ferme à  l'usine: les Acadiens dans Fitchburg, Massachusetts (1880-1910),"" Paul-D. LeBlanc Notices biographiques des auteurs, Michelle-M. Cotnoir","Quintal, Claire",,Conseil de la vie française en Amérique,1984,"Arsenault, Fernand;Arsenault, Georges;Cotnoir, Michelle M.;Craig, Béatrice Chevalier;Doty, C. Stewart;d'Entremont, Rev. Clarence J.;LeBlanc, Paul D.;Léger, Lauraine;Maillet, Marguerite;Sorg, Marcella Harnish;Starets, Moshé;Wade, Mason",Français,,,,Book,"<a href=""http://www.worldcat.org/oclc/18136947"">18136947</a>;<a href=""http://www.worldcat.org/oclc/16057104"">16057104</a>",1842-1950; Nouvelle-Angleterre; Acadie,,,,,,,,,,,177,"Québec, Québec",Conseil de la vie française en Amérique,,,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=OMniAAAAMAAJ"">L'émigrant acadien vers les États-Unis... sur Google Books</a></div>",,,,,https://francolibrary.com/archive/files/c87a77d13650d67e350cc054882f5f84.jpg,Acadians;Acculturation and Assimilation;Amesbury MA;Augusta ME;Bangor ME;Belfast ME;Berlin NH;Beverly MA;Biddeford ME;Boston MA;Bradley ME;Braintree MA;Brewer ME;Bridgeport CT;Brockton MA;Brownville ME;Business and Economics;Cambridge MA;Cape Cod MA;Caribou ME;Chelsea MA;Chicopee MA;Cleghorn MA;Clubs and Societies;Cromwell CT;Demography;Dorchester MA;Dover NH;Emigration and Immigration;Everett MA;Fairfield ME;Fall River MA;Fiction and Literature;Fisherville MA;Fitchburg MA;Forestry;French Island ME;Frenchville ME;Gardner MA;Gloucester MA;Greenville ME;Hartford CT;Holyoke MA;Ipswich MA;Language and Linguistics;Lawrence MA;Leominster MA;Lewiston ME;Louisiana;Lowell MA;Lynn MA;Madawaska ME;Maine;Malden MA;Massachusetts;Melrose MA;Milford ME;Music;New Bedford MA;New Brunswick;New England;New Hampshire;Newton MA;Norwich CT;Nova Scotia;Old Town ME;Orono ME;Pawtucket RI;Portsmouth NH;Prince Edward Island;Reading MA;Saint John River Valley;Salem MA;Sanford MA;Saugus (Mass.);Skowhegan ME;Springfield MA;St. David ME;Stoneham MA;Taunton MA;United States;Van Buren ME;Wakefield MA;Waltham MA;Waterville ME;Wilmington MA;Winn ME;Woonsocket RI;Worcester MA,Conference Proceedings and Papers | Actes et documents de conférence
Le patrimoine folklorique des Franco-Américains,"Le sixiième colloque de l'Institut français du Colliège de l'Assomption, Worcester, Massachusetts, 15-16 mars 1985. Imprimé dans un numéro du périodique ""Vie Française: Revue trimestrielle,"" publié par le Conseil de la Vie française en Amérique.  Présentations sur le folklore dans les traditions françaises de l'Amérique du Nord, et dans la vie culturelle des Franco-Américains de la Nouvelle-Angleterre et de l'état de New York. Les légendes et les histoires orales; les remièdes traditionnels, les pratiques religieuses populaires, et des autres coutumes; la chanson et la danse. Quelques contributeurs importants au folklore écrite.  Une liste de 24 chansons sur le thième de l'émigration du Canada, aussi que des autres chansons populaires. Des brefs profils des auteurs qui ont contribué au colloque.Composé des piièces suivants: Préface, Claire Quintal ""Le légendaire francophone en Amérique,""Jean-Claude Dupont ""Le printemps dans la tradition France-Amérique,"" Anne-Marie Desdouits ""La naissance du cotillon et du quadrille,"" Simonne Voyer ""Le rêve d'une vie meilleurs dans les chansons acadienne de départ vers les ètats-Unis,"" Donald Deschênes avec la collaboration de Charlotte Cormier La survivance par la chanson et la danse: -""L'èglise catholique et la danse,"" Barbara LeBlanc -""Chéticamp et Waltham,"" Laura Sandowsky ""Trois témoins du folklore franco-américain: Honoré Beaugrand, Adélard Lambert, Roméo Berthiaume,"" Brigitte-M. Lane ""Tout de long de la riviière: la survivance de la chanson canadienne-française de tradition folklorique à  Woonsocket, Rhode Island,"" Deborah-A. Waldman ""'Pour guérir tous maux' - la médecine populaire,"" Roger Paradis ""Le femme aux grands rêves: Anna Morin Dubé,"" Julien Olivier ""Histoires de vie des Franco-Américains du sud-est du Massachusetts, racontées par celle qui les a enregistrées,"" Joséphine Perreault ""Une présence invisible - les Franco-Américains de Keene, New Hampshire,"" Margaret Langford ""A? la recherche de l'histoire orale des Américains d'ascendance française dans l'ètat de New York,"" Peter van Lent Notices biographiques, Claire Quintal","Quintal, Claire",,Conseil de la vie française en Amérique,1986,"Cormier, Charlotte;Deschênes, Donald;Desdouits, Anne-Marie;Dupont, Jean-Claude;Lane, Brigitte Marie;Langford, Margaret;LeBlanc, Barbara;Olivier, Julien;Ornstein, Lisa;Paradis, Roger;Perreault, Joséphine;Sadowsky, Laura;van Lent, Peter;Voyer, Simonne;Waldman, Deborah A.",Français,,,,Book,"<a href=""http://www.worldcat.org/oclc/20404022"">20404022</a>",19e siiècle - 20e siiècle; Nouvelle-Angleterre; New York; Acadie; Québec,,,,,,,,,,,276,"Québec, Québec",Conseil de la vie française en Amérique,,,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=Lsl1AAAAMAAJ"">Le patrimoine folklorique... sur Google Books</a></div>",,,,,https://francolibrary.com/archive/files/4eeeb8a877fd82d7df800a3137f6048d.jpg,Acadians;Albion RI;Art and Architecture;Canton NY;Emigration and Immigration;Fall River MA;Folklore;France;Hartford CT;Jaffrey NH;Keene NH;Madawaska ME;Manchester NH;Marlborough NH;Music;Native Americans;New Bedford MA;New England;Nonfiction -- History -- Labor and Social;Nonfiction -- Sports;Nova Scotia;Ogdensburg NY;Performing Arts;Putnam CT;Québec;Religion;Roxbury NH;Sanford ME;Somersworth NH;Southbridge MA;Sports and Leisure;St. John River Valley;Troy NH;Waltham MA;Winchester NH;Woonsocket RI,Conference Proceedings and Papers | Actes et documents de conférence
Les Franco-Américains et leur héritage québécois,"Une sélection de présentations du programme des ""Franco-American and Quebec Heritage Series"" de l'Université de l'ètat de New York (Albany) entre 1983 et 1985. Imprimé dans un numéro du périodique ""Vie Française: Revue trimestrielle,"" publié par le Conseil de la Vie française an Amérique. Présentations dans le context de l'Amérique du nord sur (political atmospheres à  QC and Washington), la langue française; la chanson folklorique; la cuisine; des objets culturelles; les écritures québécois et franco-américains; ainsi qu'un essai biographique sur Jack Kerouac. En quatre parties principales: langue; musique; culture matérielle; littérature. Composé des piièces suivants: Préface, èloise A. Briière ""Les Francos au carrefour de deux mutations sociopolitiques,"" Dean R. Louder LANGUE ""La langue française en Amérique du Nord,"" Joan Newburger Savitt ""Langue populaire et religion au Québec : les jurons,"" Jean-Pierre Pichette MUSIQUE ""Musique du Québec : musique en Nouvelle-France,"" Mireille Gagné ""Bref aperçu de la chanson folklorique française en Amérique,"" Bernard Ouimet CULTURE MATèRIELLE ""Le potentiel de l'objet dans le discours,"" Lise Boily ""Les caractéristiques et l'évolution de la cuisine française nord-américaine,"" Marielle Cormier-Boudreau ""La ceinture fléchée,"" Suzanne Galaise LITTèRATURE ""L'autre littérature québécoise,"" Maurice Poteet ""La poésie de langue française aux ètats-Unis : une lecture décontractée,"" Susan L. Rosenstreich ""Littérature et mentalités populaires : le cas des Franco-Américains,"" èloise A. Briière ""Jack Kérouac, Franco-Américain,"" Richard S. Sorrell","Briière, Eloise A.",,Conseil de la vie française en Amérique,1986,"Boily, Lise;Cormier-Boudreau, Marielle;Gagné, Mireille;Galaise, Suzanne;Louder, Dean R.;Ouimet, Bernard;Pichette, Jean-Pierre;Poteet, Maurice;Rosenstreich, Susan L.;Savitt, Joan Newburger;Sorrell, Richard S.",Français,,,,Book,"<a href=""http://www.worldcat.org/oclc/16579879"">16579879</a>",20e siiècle; New York; Nouvelle-Angleterre,,,,,,,,,,,132,"Québec, Québec",Conseil de la vie française en Amérique,,,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=_HjKPAAACAAJ"">Les Franco-Américains et leur héritage québécois... @ Google Books</a></div>",,,,,https://francolibrary.com/archive/files/2da36164db61b05099e6d9af253e7eb5.jpg,Albany NY;Cohoes NY;Education;Emigration and Immigration;Fiction and Literature;Gender and Sexuality;Government and Politics;Greenville NH;Hispanic Americans;Language and Linguistics;Lawrence MA;Lowell MA;Madawaska ME;New England;Newport VT;Québec;Violence,Conference Proceedings and Papers | Actes et documents de conférence
La configuration spatiale de Maria Chapdelaine ou Louis Hémon et l'expression française de l'americanité,"Preséntation qui analyse le roman québécois, Maria Chapdelaine, comme exploration de la notion d '«espace» en Amérique du Nord, entre le Québec et les ètats-Unis.","LeBlanc, Julie",,Presses de l'Université d'Angers,1996,,Français,,,,Conference Paper,"<a href=""http://www.worldcat.org/oclc/34983269"">34983269</a>",19e siiècle - 20e siiècle; Québec,,,,,,,,,,,,"Angers, France",Presses de l'Université d'Angers,,2903075646,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=6-V1AAAAMAAJ"">L'ouest français... sur Google Books</a></div>",,,,,,Criticism and Review;Fiction and Literature;New England;Québec,Conference Proceedings and Papers | Actes et documents de conférence
"Documentation inépuisable de ""phénomiène franco-américain"" dans les journaux de langue française de la Nouvelle-Angleterre","Présentation sur le journalisme franco-américain et ses rélations à  la famille Biron dans la Nouvelle-Angleterre. Des infos généalogiques sur la famille Biron. Comprend un bibliographie et ""une liste des journaux franco-américains publiés en Nouvelle-Angleterre sur microfilm à  la Boston Public Library.""","Biron-Péloquin, Marthe",,Presses de l'Université d'Angers,1996,,Français,,,,Conference Paper,"<a href=""http://www.worldcat.org/oclc/34983269"">34983269</a>",19e siiècle - 20e siiècle; Nouvelle-Angleterre,,,,,,,,,,,,"Angers, France",Presses de l'Université d'Angers,,2903075646,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=6-V1AAAAMAAJ"">L'ouest français... sur Google Books</a></div>",,,,,,Burlington VT;Genealogy;Journalism;Lowell MA;Manchester NH;Nashua NH;New England;Québec;Rhode Island;St. Albans VT;Worcester MA,Conference Proceedings and Papers | Actes et documents de conférence
Se connaître et se reconnaître dans des cours de civilisation et de littératures franco-américaines,Présentation sur la façon dont les professeurs de langue française et des études franco-américaines répondent aux besoins des étudiants de l'Université du Maine. Comprend un poième inspiré par les expériences d'enseignement d'un professeur de français. Comprend aussi un programme pour une classe proposée sur le théa?tre franco-américain.,"Pelletier, Raymond J.;Slott, Kathryn",,Presses de l'Université d'Angers,1996,,Français,,,,Conference Paper,"<a href=""http://www.worldcat.org/oclc/34983269"">34983269</a>",20e siiècle; Maine,,,,,,,,,,,,"Angers, France",Presses de l'Université d'Angers,,2903075646,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=6-V1AAAAMAAJ"">L'ouest français... sur Google Books</a></div>",,,,,,Education;Language and Linguistics;Maine;Performing Arts;Poetry,Conference Proceedings and Papers | Actes et documents de conférence
L'image de la langue française dans les écrits franco-américains,"Une briève présentation sur le roman franco-américain, ses auteurs, ses grands thièmes généraux, et comment il concerne la langue française.","Péloquin, Louise",,Presses de l'Université d'Angers,1996,,Français,,,,Conference Paper,"<a href=""http://www.worldcat.org/oclc/34983269"">34983269</a>",19e siiècle et 20e siiècle; Nouvelle-Angleterre,,,,,,,,,,,,"Angers, France",Presses de l'Université d'Angers,,2903075646,,,"<div class=""element-text""><a href=""http://www.worldcat.org/oclc/34983269"">34983269</a></div>",,,,,,Fiction and Literature;Language and Linguistics;New England,Conference Proceedings and Papers | Actes et documents de conférence
"De l'Ile à  la Tortue, à  la Nouvelle France, à  la Nouvelle-Angleterre : lutte pour une identité vivable",Présentations par des représentatives de l'état et l'Université du Maine sur leurs perceptions de l'identité et l'experience franco-américaine aux États-Unis. Présentée en anglais et français. Un bref historique collectif de la conscientisation franco-américaine dans l'état du Maine au fin du vingtiième siiècle.,"Cantara, Michael;Labbé, Yvon A.;Lévesque, Jean-Pierre;Paradis, Judy;Pelletier, Raymond;Robbins, Rhea Côté",,Presses de l'Université d'Angers,1996,,Français and English,,,,Conference Paper,"<a href=""http://www.worldcat.org/oclc/34983269"">34983269</a>",20e siiècle; Maine; France,,,,,,,,,,,,"Angers, France",Presses de l'Université d'Angers,,2903075646,,,,,,,,,Acadians;Biddeford ME;Boston MA;Canada;Criticism and Review;Ethnicity and Collective Identity;France;French Island ME;Government and Politics;Language and Linguistics;Louisiana;Lowell MA;Maine;Manitoba;Montréal QC;Native Americans;New England;New Orleans LA;Old Town ME;Orono ME;Québec;Saint John River Valley;Saskatchewan;Texas;Waterville ME,Conference Proceedings and Papers | Actes et documents de conférence
Traditional French Canadian Value Orientations and Their Persistence Among the Franco-Americans of Northeastern Vermont,"An exploration of the decision-making trends and cultural value orientations of Franco American adults in Vermont. Presentation of data based on questionnaires completed by French-English bilingual families. A detailed and graphed explanation of the collective questionnaire results, and the cultural or moral implications of each result. References to the moral concerns of popular Québec literature, and the traits espoused by certain French Canadian writers and fictional characters as they relate to the values apparent in the researcher's Vermont sampling. Prepared for the Annual Meeting of the Northeast Anthropological Association Meetings, held April 27-29, 1973, in Burlington, Vermont.","Woolfson, Peter",,Unpublished,1973 April,,English,,,,Conference Paper,"<a href=""http://www.worldcat.org/oclc/655738"">655738</a>",1970s; Vermont; Québec,,,,,,,,,,,,"Burlington, Vermont",Unpublished,,,,,,,,,,,Ethnicity and Collective Identity;Family;Fiction and Literature;Québec;Social History;Vermont,Conference Proceedings and Papers | Actes et documents de conférence
En quoi la langue française peut être utile en Amérique,"Une briève discussion sur les fonctions de la langue française pour les Franco-Américains. Présenté aux Rencontres des peuples francophones, 1979. Écrit par le directeur du Centre du matériel français pour le systeme bilingue en Nouvelle-Angleterre (National Materials Development Center, ou NMDC).","Dubé, Normand C.",,Les Éditions Leméac,1980,,Français,,,,Conference Paper,"<a href=""http://www.worldcat.org/oclc/7554743"">7554743</a>",20e siiècle; Nouvelle-Angleterre,,,,,,Français,,,,,,"Québec, Québec",Les Éditions Leméac,,,,,"<div class=""element-text""><a href=""http://books.google.com/books?id=opy2AAAAIAAJ"">Rencontres des peuples...</a> sur Google Books</div>",,,,,https://francolibrary.com/archive/files/c8004a03c837dd7025db0b6a98703479.jpg,Ethnicity and Collective Identity;Language and Linguistics;New England,Conference Proceedings and Papers | Actes et documents de conférence
Social Photography,"Text of a brief talk given by acclaimed photographer of American working life - and famously, child industrial labor - during the first half of the twentieth century. Thoughts on the role and function of the photographer and ""social photography"" in light of Hine's thoughts on the injustices endured by urban children in poverty, at work. Included in a 1980 book of essays on photography, with a brief biographical introduction from the editor. Originally published as ""Social Photography ; How the Camera May Help in the Social Uplift"" in the ""Proceedings of the National Conference of Charities and Correction at the Thirty-sixth Annual Session held in the City of Buffalo, New York, June 9-16, 1909,"" Alexander Johnson, ed.,  (Fort Wayne, Indiana: Press of Fort Wayne, 1909).","Hine, Lewis","Full text (@ University of South Alabama, Art History)",Leete's Island Books,1909 (1980),"Trachtenberg, Alan",en,,,,Book Section,"<a href=""http://www.worldcat.org/oclc/7149461"">7149461</a>",1909; United States,,,,,,en,,,,,,"New Haven, Connecticut",Leete's Island Books,,9.78092E+12,,,"<div class=""element-text""><a href=""http://www.southalabama.edu/art/arthistory/PDF%20files/arh248/socialphoto.pdf"">http://www.southalabama.edu/art/arthistory/PDF%20files/arh248/socialphoto.pdf</a></div>;<div class=""element-text""><a href=""http://books.google.com/books?id=ktjbAAAAMAAJ"">Classic Essays on Photography</a> @ Google Books</div>;<div class=""element-text""><a href=""http://digitalgallery.nypl.org/nypldigital/explore/dgexplore.cfm?col_id=175"">Lewis Wickes Hine: Documentary Photographs, 1905-1938</a> @ NYPL Digital Gallery</div>",,,,,https://francolibrary.com/archive/files/4683c5d59be985958f19e684feb1072d.jpg,Brooklyn NY;Journalism;Mills and Mill Work;New England;Nonfiction;Nonfiction -- History -- Labor and Social;Photography;Pittsburgh PA;South Carolina;United States;Youth,Conference Proceedings and Papers | Actes et documents de conférence
The Historical Context of North American Theology : The Canadian Story,"Text of a brief presentation on the history of Canadian ""Catholicisms,"" owing to the traditions established in Canada's New France, and to those of Scots, Irish, and eastern European immigrant groups to Canada in the early nineteenth century. A descriptive timeline of the Québec Catholic Church from 1763 to the 1980s, with an emphasis on theological thought and its historical underpinnings in a Canadian context, Québec nationalism, and ultramontanism. Descriptions of English Canadian Catholicism. The divisions, similarities, and relationships of these theologies as elements of what the author calls, ""the Canadian experiment"" (22).","Donovan, Daniel L.",Full text,Catholic Theological Society of America,1986-06-11 00:00:00,,en,,,,Conference Paper,"<a href=""http://www.worldcat.org/oclc/848178673"">848178673</a>",17th century - 20th century; Canada; North America,,,,,,,,,,,,"Chicago, Illinois",Catholic Theological Society of America,0069-1267,,,Catholic Theological Society of America: Proceedings of the Forty-first Annual Convention,"<div class=""element-text""><a href=""http://ejournals.bc.edu/ojs/index.php/ctsa/article/view/3393/3000"">http://ejournals.bc.edu/ojs/index.php/ctsa/article/view/3393/3000</a></div>",41,,,,https://francolibrary.com/archive/files/c91723254120213f733f0b273d8f7692.jpg,Canada;Nonfiction;Nonfiction -- French in North America;Nonfiction -- History -- Intellectual;Nonfiction -- History -- Religion;Québec,Conference Proceedings and Papers | Actes et documents de conférence
